0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:26:11 +0200] "GET /activiti-rest/service/runtime/process-instances/275023/variables/studentInfo HTTP/1.1" 200 94
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:26:12 +0200] "GET /activiti-rest/service/repository/process-definitions?key=phd HTTP/1.1" 200 6638
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:26:12 +0200] "GET /activiti-rest/service/identity/groups?member=sekretar HTTP/1.1" 200 433
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:26:12 +0200] "GET /activiti-rest/service/identity/users?memberOfGroup=profesori HTTP/1.1" 200 1100
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:26:12 +0200] "GET /activiti-rest/service/form/form-data?taskId=275085 HTTP/1.1" 200 1027
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:26:12 +0200] "GET /activiti-rest/service/runtime/tasks/275085 HTTP/1.1" 200 883
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:28:17 +0200] "GET /activiti-rest/service/identity/groups?member=sekretar HTTP/1.1" 200 433
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:28:17 +0200] "GET /activiti-rest/service/repository/process-definitions?key=phd HTTP/1.1" 200 6638
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:28:17 +0200] "GET /activiti-rest/service/runtime/tasks?assignee=sekretar HTTP/1.1" 200 949
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:28:17 +0200] "GET /activiti-rest/service/runtime/process-instances/275023/variables/studentInfo HTTP/1.1" 200 94
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:28:18 +0200] "GET /activiti-rest/service/identity/groups?member=sekretar HTTP/1.1" 200 433
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:28:18 +0200] "GET /activiti-rest/service/runtime/tasks/275085 HTTP/1.1" 200 883
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:28:18 +0200] "GET /activiti-rest/service/repository/process-definitions?key=phd HTTP/1.1" 200 6638
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:28:18 +0200] "GET /activiti-rest/service/form/form-data?taskId=275085 HTTP/1.1" 200 1027
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:28:18 +0200] "GET /activiti-rest/service/identity/users?memberOfGroup=profesori HTTP/1.1" 200 1100
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:31:32 +0200] "GET / HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:31:32 +0200] "GET /app/components/task/taskController.js HTTP/1.1" 200 4896
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:31:32 +0200] "GET /app/components/task/task.html HTTP/1.1" 200 2561
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:31:32 +0200] "GET /activiti-rest/service/identity/users?memberOfGroup=profesori HTTP/1.1" 200 1100
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:31:32 +0200] "GET /activiti-rest/service/repository/process-definitions?key=phd HTTP/1.1" 200 6638
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:31:32 +0200] "GET /activiti-rest/service/identity/groups?member=sekretar HTTP/1.1" 200 433
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:31:32 +0200] "GET /activiti-rest/service/runtime/tasks/275085 HTTP/1.1" 200 883
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:31:32 +0200] "GET /activiti-rest/service/form/form-data?taskId=275085 HTTP/1.1" 200 1027
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:31:33 +0200] "GET / HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:31:33 +0200] "GET /app/components/task/taskController.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:31:34 +0200] "GET /activiti-rest/service/identity/users?memberOfGroup=profesori HTTP/1.1" 200 1100
0:0:0:0:0:0:0:1 - - [12/Apr/2017:16:31:34 +0200] "GET /activiti-rest/service/repository/process-definitions?key=phd HTTP/1.1" 200 6638
